field_1,Site,Sample_ID,Date_ddPCR,Sample.type,State,Well,Lab_ID,Target,Concentrat,Status,Experiment,Supermix,DyeName.s.,Accepted_D,Positives.,Negatives.,Concentr_1,Accepted_1,Positive_1,Negative_1,Concentr_2,Accepted_2,Positive_2,Negative_2,freq,Infected,Bd.load_co,Comments.x,GPS,Collection,DOY,Time,Hg_mean,Coloration,Size,Frog_posit,Sex,Male,Weight,SVL,leaf_litte,ground_veg,small_trun,large_trun,fallen_tre,woody,phyto,Type_phyto,Microhab_t,Ambient_te,canopy_ID,canopy_cov,Comments.y,DateTimeS,Elevation,DateTime,Lon,Lat,dist_to_ph,dist_to_tr,coords.x1,coords.x2,distance.y,dist_km,min_spent,hrs_spent,frogs_obse,ind_obs,ind_per_km,Area_m,Area_ha,HFI,SMI.rob,scaled_SMI.rob,DNA_ng.ml
259,Kaw,F1-Kaw-05.2,17/05/2023,Frog swab,Colony,G04,DT42,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19837,0,19837,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Female,0,4,36.57,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
260,Kaw,F1-Kaw-06,17/05/2023,Frog swab,Colony,G05,DT43,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20020,0,20020,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Male,1,2.82,33.74,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
261,Kaw,F1-Kaw-07,17/05/2023,Frog swab,Colony,G06,DT44,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20731,0,20731,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Male,1,2.7,31.1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
262,Petit Matoury,Control-1,,Environmental swab,Environment,,DT1,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
263,Nouragues,Control-25,,Environmental swab,Environment,,DT2,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
264,Mataroni,Control-15,,Environmental swab,Environment,,DT3,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
265,Mont Fortune,Control-17,,Environmental swab,Environment,,DT4,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
266,Petit Matoury,Control-3,,Environmental swab,Environment,,DT6,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
267,Nouragues,Control-28,,Environmental swab,Environment,,DT7,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
268,Mataroni,Control-11,,Environmental swab,Environment,,DT8,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
269,Kaw,Control-6,,Environmental swab,Environment,,DT10,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
270,Petit Matoury,Control-2,,Environmental swab,Environment,,DT11,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
271,Petit Matoury,Control-4,,Environmental swab,Environment,,DT12,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
272,Kaw,Control-8,,Environmental swab,Environment,,DT32,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
273,Kaw,Control-9,,Environmental swab,Environment,,DT33,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
274,Kaw,Control-10,,Environmental swab,Environment,,DT39,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
275,Mataroni,Control-12,,Environmental swab,Environment,,DT40,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
276,Mataroni,Control-13,,Environmental swab,Environment,,DT76,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
277,Mont Fortune,Control-16,,Environmental swab,Environment,,DT78,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
278,Mont Fortune,Control-19,,Environmental swab,Environment,,DT134,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
279,Cacao,Control-20,,Environmental swab,Environment,,DT100,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
280,Cacao,Control-21,,Environmental swab,Environment,,DT101,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
281,Cacao,Control-22,,Environmental swab,Environment,,DT102,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
282,Nouragues,Control-26,,Environmental swab,Environment,,DT98,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
283,Nouragues,Control-27,,Environmental swab,Environment,,DT99,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
284,Nouragues,Control-29,,Environmental swab,Environment,,DT55,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
285,Kaw,Terraria-Kaw,,Environmental swab,Colony,,DT277,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Petit Matoury,Terraria-PetMat,,Environmental swab,Colony,,DT278,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,NA,Extr_neg_contr3,,Control,Control,,NTC1,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,NA,Extr_neg_contr4,,Control,Control,,NTC2,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,NA,Extr_neg_contr7,,Control,Control,,NTC3,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,NA,Extr_neg_contr8,,Control,Control,,NTC4,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,NA,Extr_neg_contr9,,Control,Control,,NTC5,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
